Building,Usage Level,Orientation,Eaves,Door Area,Overhangs,Interior Shading,Doors,Hot Water Fixtures,Hot Water Distribution,Solar Hot Water,HVAC Secondary Heating Type And Fuel,HVAC Secondary Heating Efficiency,HVAC System Is Faulted,Dehumidifier,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Load Diversity,Electric Vehicle,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Well Pump,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,ASHRAE IECC Climate Zone 2004,County and PUMA,CEC Climate Zone,County,AHS Region,ASHRAE IECC Climate Zone 2004 - 2A Split,State,Location Region,Census Division,Census Division RECS,Census Region,ISO RTO Region,Building America Climate Zone,PUMA,Geometry Building Type ACS,Vintage,Vintage ACS,Geometry Building Type RECS,Heating Fuel,Geometry Building Number Units SFA,Geometry Building Horizontal Location SFA,Geometry Foundation Type,Corridor,Vacancy Status,Tenure,Income,Income RECS2015,Income RECS2020,Neighbors,Radiant Barrier,Roof Material,Insulation Slab,Insulation Floor,Insulation Foundation Wall,Insulation Rim Joist,Windows,Water Heater In Unit,Water Heater Fuel,Water Heater Efficiency,HVAC Heating Type,HVAC Cooling Type,HVAC Has Shared System,HVAC Shared Efficiencies,HVAC Heating Efficiency,HVAC Has Zonal Electric Heating,HVAC Heating Type And Fuel,HVAC Cooling Efficiency,HVAC System Single Speed AC Airflow,HVAC System Single Speed ASHP Airflow,HVAC System Single Speed AC Charge,HVAC System Single Speed ASHP Charge,Heating Setpoint,Cooling Setpoint,Heating Setpoint Has Offset,Cooling Setpoint Has Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Heating Setpoint Offset Period,Cooling Setpoint Offset Period,Ceiling Fan,Refrigerator,Cooking Range,Dishwasher,Clothes Washer Presence,Clothes Washer,Clothes Dryer,Lighting,Plug Loads,Misc Extra Refrigerator,Misc Freezer,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,HVAC Has Ducts,Ducts,Has PV,PV System Size,PV Orientation,PUMA Metro Status,Geometry Floor Area,Geometry Floor Area Bin,Geometry Stories,Geometry Building Type Height,Geometry Building Level MF,Geometry Building Number Units MF,Geometry Building Horizontal Location MF,Geometry Stories Low Rise,Geometry Attic Type,Geometry Story Bin,Geometry Wall Type,Geometry Wall Exterior Finish,Geometry Garage,Bedrooms,Occupants,Federal Poverty Level,Area Median Income,Window Areas,Insulation Ceiling,Insulation Roof,Insulation Wall,HVAC Cooling Partial Space Conditioning,Infiltration,REEDS Balancing Area,Generation And Emissions Assessment Region,City,AIANNH Area,Household Has Tribal Persons
111,Low,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour7,Hour20,3A,"G0101050, G01001700",None,"AL, Perry County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Mobile Home,1980s,1980-99,Mobile Home,Propane,None,None,Ambient,Not Applicable,Occupied,Owner,20000-24999,20000-39999,20000-39999,Left/Right at 15ft,No,"Metal, Dark",None,Uninsulated,None,None,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Propane,Propane Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 10",None,None,None,None,75F,75F,Yes,No,3F,0F,Day +1h,None,None,"EF 17.6, 100% Usage","Electric, 80% Usage","290 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Propane, 80% Usage",100% CFL,134%,None,None,None,None,None,None,Yes,"20% Leakage, R-4",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,3,3,100-150%,30-60%,F12 B12 L12 R12,R-19,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,20 ACH50,89,SRSOc,In another census Place,No,No
112,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour3,Hour14,3A,"G0100070, G01001700",None,"AL, Bibb County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Mobile Home,1980s,1980-99,Mobile Home,Propane,None,None,Ambient,Not Applicable,Occupied,Owner,15000-19999,<20000,<20000,Left/Right at 15ft,No,"Metal, Dark",None,Ceiling R-13,None,None,"Double, Clear, Metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 15",None,None,None,None,68F,78F,No,No,0F,0F,None,None,Standard Efficiency,"EF 15.9, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,134%,None,None,None,None,None,None,Yes,"10% Leakage, R-4",No,None,None,Not/partially in metro area,750-999,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Steel Frame,"Aluminum, Light",None,4,3,0-100%,0-30%,F18 B18 L18 R18,R-19,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,10 ACH50,89,SRSOc,In another census Place,No,No
113,Medium,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,Typical Efficiency,"Cooling Season, 7 days/wk",None,Hour18,Hour16,3A,"G0100650, G01001700",None,"AL, Hale County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Mobile Home,1980s,1980-99,Mobile Home,Propane,None,None,Ambient,Not Applicable,Occupied,Owner,<10000,<20000,<20000,Left/Right at 15ft,No,"Metal, Dark",None,Uninsulated,None,None,"Double, Clear, Metal, Air",Yes,Propane,Propane Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,75F,80F,Yes,Yes,3F,2F,Night +2h,Day Setup +1h,None,"EF 17.6, 100% Usage","Propane, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,134%,None,None,None,None,None,None,Yes,"20% Leakage, R-4",No,None,None,Not/partially in metro area,750-999,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Steel Frame,"Vinyl, Light",None,3,1,0-100%,0-30%,F15 B15 L15 R15,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,20 ACH50,89,SRSOc,Not in a census Place,No,No
114,High,Northwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,Typical Efficiency,"Cooling Season, 7 days/wk",None,Hour0,Hour18,3A,"G0100910, G01001700",None,"AL, Marengo County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Mobile Home,1980s,1980-99,Mobile Home,Propane,None,None,Ambient,Not Applicable,Occupied,Owner,10000-14999,<20000,<20000,Left/Right at 15ft,No,"Metal, Dark",None,Uninsulated,None,None,"Double, Clear, Metal, Air",Yes,Electricity,Electric Premium,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 15",None,None,None,None,65F,78F,Yes,Yes,3F,2F,Night -5h,Night Setup,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage",None,None,None,None,100% LED,134%,None,None,None,None,None,None,Yes,"30% Leakage, R-4",No,None,None,Not/partially in metro area,750-999,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,2,1,0-100%,0-30%,F9 B9 L9 R9,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,15 ACH50,89,SRSOc,In another census Place,No,No
115,Low,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour16,Hour19,3A,"G0101050, G01001700",None,"AL, Perry County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Mobile Home,1980s,1980-99,Mobile Home,Propane,None,None,Ambient,Not Applicable,Vacant,Not Available,Not Available,Not Available,Not Available,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,None,None,"Single, Clear, Metal",Yes,Propane,Propane Tankless,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,55F,72F,Yes,No,3F,0F,Night +1h,None,None,"EF 17.6, 100% Usage","Propane, 80% Usage",None,None,None,None,100% CFL,134%,None,None,None,None,None,None,Yes,"20% Leakage, R-4",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,2,0,Not Available,Not Available,F9 B9 L9 R9,R-19,"Unfinished, Uninsulated","Wood Stud, Uninsulated",100% Conditioned,10 ACH50,89,SRSOc,Not in a census Place,No,Not Available
116,Medium,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour3,Hour9,3A,"G0100470, G01001700",None,"AL, Dallas County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Mobile Home,1980s,1980-99,Mobile Home,Propane,None,None,Ambient,Not Applicable,Vacant,Not Available,Not Available,Not Available,Not Available,Left/Right at 15ft,No,"Metal, Dark",None,Uninsulated,None,None,"Single, Clear, Non-metal",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 10",None,None,None,None,55F,75F,Yes,No,12F,0F,Day -3h,None,None,"EF 19.9, 100% Usage","Propane, 100% Usage",None,None,None,None,100% Incandescent,134%,None,"EF 12, National Average",None,None,None,None,Yes,"10% Leakage, R-4",No,None,None,Not/partially in metro area,750-999,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Brick,None,None,3,0,Not Available,Not Available,F18 B18 L18 R18,R-19,"Unfinished, Uninsulated","Brick, 12-in, 3-wythe, R-11",100% Conditioned,8 ACH50,90,SRSOc,Not in a census Place,No,Not Available
117,Low,Southeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour21,Hour17,3A,"G0100650, G01001700",None,"AL, Hale County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Mobile Home,1990s,1980-99,Mobile Home,Propane,None,None,Ambient,Not Applicable,Occupied,Owner,<10000,<20000,<20000,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,None,None,"Single, Clear, Non-metal",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,68F,72F,Yes,No,6F,0F,Night +1h,None,Standard Efficiency,"EF 17.6, 100% Usage","Propane, 80% Usage",None,None,None,None,100% LED,134%,None,None,None,None,None,None,Yes,"10% Leakage, R-4",No,None,None,Not/partially in metro area,750-999,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Steel Frame,"Vinyl, Light",None,2,1,0-100%,0-30%,F12 B12 L12 R12,R-19,"Unfinished, Uninsulated","Wood Stud, R-15",100% Conditioned,10 ACH50,89,SRSOc,Not in a census Place,No,No
118,Low,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour17,Hour16,3A,"G0100070, G01001700",None,"AL, Bibb County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Mobile Home,2010s,2010s,Mobile Home,Propane,None,None,Ambient,Not Applicable,Occupied,Owner,10000-14999,<20000,<20000,Left/Right at 15ft,No,Composition Shingles,None,Ceiling R-13,None,None,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 15",None,None,None,None,75F,78F,No,No,0F,0F,None,None,None,"EF 19.9, 100% Usage","Electric, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% CFL,134%,None,"EF 12, National Average",None,None,None,None,Yes,"20% Leakage, R-8",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Steel Frame,"Vinyl, Light",None,3,2,0-100%,0-30%,F6 B6 L6 R6,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,20 ACH50,89,SRSOc,Not in a census Place,No,No
119,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour1,Hour19,3A,"G0100650, G01001700",None,"AL, Hale County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Mobile Home,1980s,1980-99,Mobile Home,Propane,None,None,Ambient,Not Applicable,Vacant,Not Available,Not Available,Not Available,Not Available,Left/Right at 15ft,No,"Metal, Dark",None,Ceiling R-19,None,None,"Double, Clear, Metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,55F,76F,No,Yes,0F,2F,None,Day Setup -3h,"Standard Efficiency, No usage","EF 15.9, 100% Usage","Propane, 100% Usage",None,None,None,None,100% Incandescent,134%,None,None,None,None,None,None,Yes,"10% Leakage, R-4",No,None,None,Not/partially in metro area,500-749,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Steel Frame,"Vinyl, Light",None,3,0,Not Available,Not Available,F9 B9 L9 R9,R-19,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,20 ACH50,89,SRSOc,Not in a census Place,No,Not Available
120,High,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour22,Hour12,3A,"G0100650, G01001700",None,"AL, Hale County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Mobile Home,1980s,1980-99,Mobile Home,Propane,None,None,Ambient,Not Applicable,Vacant,Not Available,Not Available,Not Available,Not Available,Left/Right at 15ft,No,"Metal, Dark",None,Ceiling R-13,None,None,"Double, Clear, Non-metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 10",None,None,None,None,55F,68F,No,Yes,0F,9F,None,Day and Night Setup +5h,"Standard Efficiency, No usage","EF 15.9, 100% Usage","Electric, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% LED,134%,None,None,None,None,None,None,Yes,"20% Leakage, R-4",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,3,0,Not Available,Not Available,F12 B12 L12 R12,R-13,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,15 ACH50,89,SRSOc,Not in a census Place,No,Not Available
121,High,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour22,Hour11,3A,"G0100070, G01001700",None,"AL, Bibb County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Mobile Home,1980s,1980-99,Mobile Home,Propane,None,None,Ambient,Not Applicable,Vacant,Not Available,Not Available,Not Available,Not Available,Left/Right at 15ft,No,"Metal, Dark",None,Ceiling R-13,None,None,"Double, Clear, Non-metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,55F,72F,Yes,No,12F,0F,Day and Night +2h,None,"Standard Efficiency, No usage","EF 17.6, 100% Usage","Propane, 120% Usage",None,Yes,"Standard, 120% Usage",None,100% LED,134%,None,"EF 12, National Average",None,None,None,None,Yes,"20% Leakage, R-4",No,None,None,Not/partially in metro area,750-999,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,1,0,Not Available,Not Available,F9 B9 L9 R9,R-19,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,15 ACH50,89,SRSOc,Not in a census Place,No,Not Available
122,Low,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour6,Hour18,3A,"G0100470, G01001700",None,"AL, Dallas County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Mobile Home,2000s,2000-09,Mobile Home,Propane,None,None,Ambient,Not Applicable,Vacant,Not Available,Not Available,Not Available,Not Available,Left/Right at 15ft,No,"Metal, Dark",None,Ceiling R-13,None,None,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,55F,72F,Yes,No,6F,0F,Night -2h,None,"Standard Efficiency, No usage","EF 15.9, 100% Usage","Electric, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% Incandescent,134%,None,None,None,None,None,None,Yes,"10% Leakage, R-8",No,None,None,Not/partially in metro area,1500-1999,1500-2499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,3,0,Not Available,Not Available,F18 B18 L18 R18,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,5 ACH50,90,SRSOc,Not in a census Place,No,Not Available
123,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour22,Hour8,3A,"G0100070, G01001700",None,"AL, Bibb County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Mobile Home,2000s,2000-09,Mobile Home,Propane,None,None,Ambient,Not Applicable,Occupied,Owner,45000-49999,40000-59999,40000-59999,Left/Right at 15ft,No,Composition Shingles,None,Ceiling R-13,None,None,"Double, Clear, Metal, Air",Yes,Propane,Propane Premium,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 15",None,None,None,None,68F,80F,No,Yes,0F,2F,None,Day and Night Setup +4h,None,"EF 17.6, 100% Usage","Propane, 100% Usage","318 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% LED,134%,None,None,None,None,None,None,Yes,"20% Leakage, R-8",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Steel Frame,"Vinyl, Light",None,3,4,150-200%,80-100%,F9 B9 L9 R9,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,10 ACH50,89,SRSOc,In another census Place,No,No
124,Low,Northeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour10,Hour16,3A,"G0100910, G01001700",None,"AL, Marengo County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Mobile Home,2010s,2010s,Mobile Home,Propane,None,None,Ambient,Not Applicable,Occupied,Renter,<10000,<20000,<20000,Left/Right at 15ft,No,Composition Shingles,None,Ceiling R-13,None,None,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 15",None,None,None,None,68F,72F,No,Yes,0F,5F,None,Night Setback +5h,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 80% Usage",None,Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% CFL,134%,None,None,None,None,None,None,Yes,"20% Leakage, R-8",No,None,None,Not/partially in metro area,750-999,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,3,2,0-100%,0-30%,F9 B9 L9 R9,R-30,"Unfinished, Uninsulated","Wood Stud, R-15",100% Conditioned,10 ACH50,89,SRSOc,In another census Place,No,No
125,Medium,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour22,Hour14,3A,"G0100470, G01001700",None,"AL, Dallas County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Mobile Home,1990s,1980-99,Mobile Home,Propane,None,None,Ambient,Not Applicable,Occupied,Owner,<10000,<20000,<20000,Left/Right at 15ft,No,Wood Shingles,None,Uninsulated,None,None,"Double, Clear, Non-metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 15",None,None,None,None,70F,70F,Yes,Yes,12F,5F,Day and Night -3h,Day Setup and Night Setback +5h,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage",None,100% Incandescent,134%,None,None,None,None,None,None,Yes,"20% Leakage, R-4",No,None,None,Not/partially in metro area,0-499,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Steel Frame,"Wood, Medium/Dark",None,1,1,0-100%,0-30%,F6 B6 L6 R6,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,10 ACH50,90,SRSOc,Not in a census Place,No,No
126,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,Typical Efficiency,"Cooling Season, 7 days/wk",None,Hour5,Hour3,3A,"G0101190, G01001700",None,"AL, Sumter County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Mobile Home,1990s,1980-99,Mobile Home,Propane,None,None,Ambient,Not Applicable,Vacant,Not Available,Not Available,Not Available,Not Available,Left/Right at 15ft,No,"Metal, Dark",None,Ceiling R-13,None,None,"Double, Low-E, Non-metal, Air, M-Gain",Yes,Propane,Propane Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,55F,75F,Yes,No,6F,0F,Night -4h,None,"Standard Efficiency, No usage","EF 19.9, 100% Usage","Electric, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Propane, 100% Usage",100% Incandescent,134%,None,None,None,None,None,None,Yes,"20% Leakage, R-4",No,None,None,Not/partially in metro area,500-749,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,3,0,Not Available,Not Available,F18 B18 L18 R18,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,25 ACH50,89,SRSOc,Not in a census Place,No,Not Available
127,Medium,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour7,Hour11,3A,"G0100630, G01001700",None,"AL, Greene County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Mobile Home,1980s,1980-99,Mobile Home,Propane,None,None,Ambient,Not Applicable,Occupied,Owner,60000-69999,60000-79999,60000-99999,Left/Right at 15ft,No,"Metal, Dark",None,Uninsulated,None,None,"Double, Clear, Metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 15",None,None,None,None,70F,75F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Propane, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",100% LED,134%,None,None,None,None,None,None,Yes,"20% Leakage, R-4",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Mobile Home,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,2,2,300-400%,150%+,F18 B18 L18 R18,R-13,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,40 ACH50,89,SRSOc,In another census Place,No,No
